EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441189130,1670310441189130,1670310441189130,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441194442,1670310441194442,1670310441194442,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441199053,1670310441199053,1670310441199053,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441204562,1670310441204562,1670310441204562,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441209584,1670310441209584,1670310441209584,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310441216093,1670310441216093,1670310441216093,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310441220516,1670310441220516,1670310441220516,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441224246,1670310441224246,1670310441224246,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441229564,1670310441229564,1670310441229564,
300833b2ddd9014000000000,1,1,3780,-31,182,1670310441233906,1670310441233906,1670310441233906,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441239154,1670310441239154,1670310441239154,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441245473,1670310441245473,1670310441245473,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441249962,1670310441249962,1670310441249962,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441252874,1670310441252874,1670310441252874,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441261070,1670310441261070,1670310441261070,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441264470,1670310441264470,1670310441264470,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441270058,1670310441270058,1670310441270058,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441274500,1670310441274500,1670310441274500,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441278790,1670310441278790,1670310441278790,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310441284520,1670310441284520,1670310441284520,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310441290633,1670310441290633,1670310441290633,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310441293245,1670310441293245,1670310441293245,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441298278,1670310441298278,1670310441298278,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441303385,1670310441303385,1670310441303385,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441309309,1670310441309309,1670310441309309,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441313927,1670310441313927,1670310441313927,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441318158,1670310441318158,1670310441318158,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441322753,1670310441322753,1670310441322753,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441327816,1670310441327816,1670310441327816,
300833b2ddd9014000000000,1,1,3804,-31,52,1670310441332883,1670310441332883,1670310441332883,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310441337631,1670310441337631,1670310441337631,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441342695,1670310441342695,1670310441342695,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310441347881,1670310441347881,1670310441347881,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441353219,1670310441353219,1670310441353219,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441357633,1670310441357633,1670310441357633,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441362006,1670310441362006,1670310441362006,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310441366759,1670310441366759,1670310441366759,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441371631,1670310441371631,1670310441371631,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441377738,1670310441377738,1670310441377738,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441382851,1670310441382851,1670310441382851,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441386821,1670310441386821,1670310441386821,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441391669,1670310441391669,1670310441391669,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441396012,1670310441396012,1670310441396012,
300833b2ddd9014000000000,1,1,3784,-31,182,1670310441400891,1670310441400891,1670310441400891,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441407032,1670310441407032,1670310441407032,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441412383,1670310441412383,1670310441412383,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441416088,1670310441416088,1670310441416088,
